Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Belize;BLZ;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,2059976;0,4193210;0,7599874;1,0407930;1,1717185;1,5717608;2,8320006;6,9931699;15,7819428;20,2076668;22,8800976;27,5605597;34,2398573;40,8687731;39,8130388;52,3543287;51,4953688;60,2910222;67,4905474;51,1551390;50,6588567;48,9023231;58,8949929;60,6917280;63,9032488;64,4681809;65,5158766;66,8489821;65,9948854;
Bermuda;BMU;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;;;1,3044772;1,9349226;2,4881639;3,3195021;5,7882193;8,6733658;10,6348272;13,3355615;17,0621150;20,7448476;20,9901445;21,1826433;21,5873581;48,2788587;64,0327848;78,1000956;83,7383653;95,2758402;109,2532776;124,8853900;134,1688634;139,0136649;;143,1718062;148,4899065;93,9010339;60,1799063;101,3049407;102,7214540;;104,9959255;106,2002186;105,9437563;
Bolivia;BOL;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0040718;0,0209753;0,0352443;0,0527183;0,0921893;0,4180556;1,4553764;2,8873426;4,9809386;6,7804413;8,9173280;11,4973705;14,1193621;19,5392197;25,8217107;30,1398394;33,5120900;50,9949150;64,3138542;70,2250161;80,3489356;89,8153183;97,0433335;95,7254968;91,6388656;89,7292164;95,8698037;98,6122485;99,2486912;98,8956333;99,6230713;
Brazil;BRA;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0004426;0,0043695;0,0205259;0,1148693;0,3565706;0,7861850;1,5045756;2,6995484;4,3078967;8,6650644;13,1845571;16,1301081;19,3271302;25,3920218;35,5155232;46,1518022;52,9172016;63,4135915;78,1852865;87,0798474;100,2935960;118,2517092;124,1756934;134,3929329;137,9776265;125,6477067;117,9869738;106,1217992;99,6400265;95,3850523;96,5470682;102,4888700;98,8910208
Barbados;BRB;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,1873540;0,3059044;0,5977103;1,1336889;1,7590277;2,3908461;3,0441753;4,5516268;7,6878525;10,7561863;20,0134149;36,4763281;52,3366443;74,5379043;76,5148788;87,6835068;94,8983953;105,8785556;123,1084181;127,4288252;126,2920802;126,4657963;111,1400863;110,0770110;120,3928324;119,2209554;118,0445365;117,7476331;117,5408666;105,0970277;112,6006401;114,8585936
Brunei Darussalam;BRN;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;;0,6765218;1,1209516;1,4790063;2,9166213;5,3515154;11,9964426;14,2144248;14,3671280;15,3455234;20,1807091;28,4494169;41,9676711;44,2196723;50,0967391;56,1652994;63,5094637;80,8459046;96,6706095;103,7155978;105,7828245;109,8603214;110,3746893;115,5191155;113,8721697;108,4957375;109,9533264;122,8780218;126,6006005;130,3207192;131,2182683;121,4758051;135,5012540;117,7551548
Bhutan;BTN;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,3553268;2,9443485;5,4272202;12,1911297;21,9242856;36,7428455;48,5808640;55,8904405;67,8772798;77,7775929;74,6804722;84,8142952;90,9149251;93,1459583;96,6276606;92,3182906;95,0199294;96,4571149;100,0671395;94,8927414
Botswana;BWA;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,9174373;5,4387730;12,8657748;18,8579569;18,5091888;24,3574915;28,1235124;29,7854985;42,6747702;58,5548789;74,0186418;91,4643116;112,9919050;135,9050007;141,6608709;146,4312098;150,8822868;150,7621557;139,8131113;134,9211022;137,9300386;149,8882667;150,3850531;160,7369816;165,3049695
Central African Republic;CAF;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0013428;0,0318412;0,0396129;0,0459345;0,1138602;0,1321302;0,2861028;0,3205578;0,9933342;1,4580313;2,3759550;2,5615040;7,7704180;12,7595762;18,9206579;21,0132601;20,9729372;23,9480561;28,3252555;24,0817682;25,7814515;25,4547449;23,5231124;25,1092491;30,6238199;34,2690089;33,5522875;
Canada;CAN;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0464326;0,2297436;0,3720710;0,7556685;1,2669683;2,1107195;2,7692662;3,6215042;4,6496940;6,4378967;8,8420315;11,8192770;14,0381984;17,7343949;22,7338437;28,4421708;34,3485515;37,9025897;42,0342542;47,0674237;52,8204754;57,6330280;61,7038446;66,5065332;70,8815825;76,0388856;78,1970829;79,9034287;80,8813881;81,3142741;83,3003891;85,1536759;86,7010403;89,6740171;91,5900408;85,4084192;88,0906550;91,2306254
Central Europe and the Baltics;CEB;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0026106;0,0117129;0,0409862;0,1001453;0,2651340;0,5023572;1,1107892;2,8522385;5,7185930;10,8961048;20,6738051;32,3962797;44,0470612;53,9585247;67,6395984;82,0577165;96,9548131;111,1612281;119,0946724;119,6893481;121,7444215;124,7957256;129,3599706;131,7665898;130,8644245;126,0761379;124,9973714;122,1321281;119,8292185;120,7887947;121,6174268;124,3962004;124,6833600
Switzerland;CHE;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0836586;0,4667001;1,0943834;1,8631216;2,5687550;3,1289888;3,7153764;4,7509575;6,3533409;9,3740023;14,7365500;23,8957821;42,8090764;64,5848078;73,0273630;78,8334882;84,4254371;85,0106305;92,0009924;99,4802281;108,8436554;116,4751316;120,5339002;123,2884262;127,4511306;132,0838051;136,5991059;136,1783661;135,7591625;134,2677888;131,1998185;126,7095617;126,9492891;127,4054064;123,4337574;119,5610489
Channel Islands;CHI;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chile;CHL;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0372164;0,1043329;0,2664514;0,4675418;0,6085416;0,8141134;1,3686397;2,1858602;2,7667770;6,4297165;14,8960591;22,1571766;32,8574480;39,7884131;45,8303151;57,8187330;65,3438565;76,2236040;84,5998597;88,8072907;97,7234372;116,7493111;129,9394599;138,0537951;135,1310128;133,8868853;129,8611750;128,8584324;125,2854100;134,6365175;131,5774455;129,8851806;136,3134058;134,7453263
China;CHN;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000638;0,0002892;0,0008643;0,0015878;0,0040614;0,0149469;0,0533509;0,1298780;0,2979121;0,5579261;1,0690729;1,9138843;3,4486900;6,7447245;11,3786042;16,0825044;20,9448816;25,8189147;30,1486512;35,1125365;41,4150982;48,2078512;55,7986497;63,7152129;72,6738106;81,3834983;89,3185615;92,8459856;92,7007161;97,3638668;104,2265872;116,3882038;122,8132903;120,5961882;121,5382526;124,8775379
Cote d'Ivoire;CIV;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0914796;0,2347501;0,5751438;1,5730801;2,8152458;4,2245592;5,8078714;7,0692433;9,0285293;12,3848834;20,9621999;37,6820115;51,6143265;63,7608074;73,8589630;80,4355200;82,2305612;86,2996605;96,1254251;107,6742335;113,3711016;127,7656655;132,6110689;142,9449473;149,5433390;162,1701041;174,0251271
Cameroon;CMR;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0124525;0,0211934;0,0257821;0,0301266;0,0349294;0,0408192;0,6843479;2,6933982;4,4081032;6,5854135;9,1072100;13,0389911;17,6659747;24,8522535;32,8107068;41,4307494;43,4482159;51,2821122;62,3223265;72,4114761;76,4097583;78,9160317;78,9380696;82,5451506;73,5974088;83,0054028;84,3691692;79,9676844;82,7776432
Congo, Dem, Rep,;COD;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;;;;0,0196369;0,0163196;0,0198562;0,0217886;0,0254091;0,0308538;0,2993614;1,0839674;2,3422799;3,6316701;4,8560249;7,5631153;10,9339247;15,9641222;14,7168552;17,8040732;22,7879158;28,3003955;38,4316525;48,7968318;47,9967811;35,4770605;41,9718465;41,8781808;41,2907264;43,9386169;48,8933002;50,3424172
Congo, Rep,;COG;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0355039;;0,1154174;0,1657463;2,2335459;4,6095681;6,6583452;9,6360128;10,8284420;15,1978347;24,0603537;32,5461135;44,1852288;69,2540455;83,7955206;84,7420148;90,8741874;96,5140493;99,7014679;102,9937292;104,5726633;95,1746311;91,8938251;91,8162281;98,5230019;96,7875731;
Colombia;COL;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,2459381;0,7633840;1,4273008;3,3915178;4,7443848;5,0966265;5,7549235;8,1963734;11,3625064;15,0671079;24,9724142;51,7515550;69,5830959;78,3740402;94,4070695;95,1385385;99,2447916;101,9676509;107,1729328;108,7745797;118,5362158;121,6634145;123,2204667;128,6822441;130,9211763;132,0713308;132,8719623;145,6931676;155,7854178
Comoros;COM;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,3507972;1,4416144;2,6191067;6,0988195;10,0671097;14,5743244;19,0812974;25,1938954;32,3008044;41,4155535;49,6860130;53,5955176;58,1726503;60,8911170;61,5644169;64,2656193;72,7216411;96,9501319;103,8731734;100,2382961
Cabo Verde;CPV;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0046441;0,2317055;1,7943762;4,3052825;6,7617682;9,0756945;11,1108565;13,5187625;16,5820530;21,8203029;30,1569942;54,4092519;56,3614396;71,3473596;75,1494253;79,6663570;92,5025003;112,3246581;110,7398862;107,8013016;108,3732481;106,8497659;103,2322410;93,4932377;100,3820215;99,2317289
Costa Rica;CRI;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0905495;0,1331132;0,2001919;0,5247903;1,2726483;1,7218436;2,8463227;3,5417270;5,3180143;8,0662742;12,1883083;18,5813193;21,7053236;25,5174661;32,9753377;33,9687510;41,9058886;42,7408223;67,6806890;88,7421511;113,5432338;148,4280298;144,9214415;153,9372109;168,4594269;177,0248638;168,5386493;143,7687874;146,6370492;152,0081561;152,0251489
Caribbean small states;CSS;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0342036;0,0962887;0,2269826;0,3988136;0,6172216;1,0678304;1,3411195;1,6892175;2,1998492;4,0074842;10,9395121;18,4174631;30,7773729;42,2512627;54,3684794;64,1209748;81,7286738;93,5053426;102,6631723;109,7995891;113,2986591;106,9524576;103,2874190;108,4435112;110,7471977;112,9294079;116,7659518;112,6193874;111,0995939;114,1807877;111,8608413;111,1535113;117,1599999
Cuba;CUB;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0021699;0,0046121;0,0105812;0,0177455;0,0221380;0,0272228;0,0367599;0,0463953;0,0588522;0,0770168;0,1598113;0,3157006;0,6752340;1,2051630;1,3561852;1,7591303;2,9418064;5,5051477;8,8837721;11,6397447;14,8695895;17,6273806;22,3327409;29,4124972;35,1604283;40,6988106;47,4329119;53,3956996;58,9500135;63,1046664;67,7841824
Curacao;CUW;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;128,0791032;128,0110428;127,5963804;124,8578818;122,4912120;114,6073501;112,3351733;109,3153878;109,1299177;100,9029785;95,4061738;89,8102363;88,2677132;
Cayman Islands;CYM;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;;;;0,0000000;2,0446233;3,4452697;4,1946867;5,7705774;7,7251387;;11,5489474;13,9933958;21,9610915;26,9806849;41,4088761;44,7522141;47,9686289;74,6367531;173,2296103;192,1227972;204,4373275;192,3067895;206,6442341;185,9821726;174,3981114;173,8199085;168,4120113;152,8861652;153,0823661;153,6543837;152,0202576;;149,6960716;148,5663349;146,7652929;
Cyprus;CYP;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0300375;0,2375330;0,5447014;0,8624979;1,5949885;2,4429530;3,5896714;6,7732744;10,6229927;13,6208531;17,0492019;21,9622013;31,3009319;44,5577605;58,5586381;76,3248029;89,8000000;105,1751344;114,4986146;127,2941783;127,5867737;119,3408619;123,1330079;126,5596288;128,2983023;128,1609557;131,1454545;130,9823176;132,6368741;136,1722981;137,0450965;139,9944820;139,6351351;148,7380631;
Czechia;CZE;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0120543;0,0451074;0,1360899;0,2948175;0,4742185;1,9456273;5,1205054;9,4065842;18,9728277;42,4634308;67,9077573;84,0987891;94,7369926;105,0830138;114,5500833;120,3922535;127,9633374;132,7750137;125,3428438;123,5968488;125,4499409;128,6444455;130,4791683;132,2892387;118,3467700;118,5935717;119,9885389;120,5956604;124,3382405;123,4438209;126,4124254;128,4101866
Germany;DEU;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0013911;0,0305899;0,0624234;0,1258488;0,2073320;0,3434652;0,6669646;1,2117569;2,2021859;3,0791723;4,5917779;6,7797557;10,1625708;17,0660599;28,7480045;59,1060807;68,8539501;72,6000893;79,6589319;87,7629136;97,6097572;105,5115846;118,5370597;129,9265409;129,2138879;108,6995416;111,6386991;113,3108833;122,4697309;121,5873792;117,4073504;125,6749823;132,7695384;129,6794748;128,9265144;128,8867207;127,5648538;125,2251369
Djibouti;DJI;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0170635;0,0303990;0,0316583;0,0389229;0,0309960;0,3919058;1,9008323;2,8521436;4,2134821;5,3020839;5,2916006;8,0373696;12,7817181;14,2909301;18,0170997;20,6070381;22,2643708;25,1219188;29,0216422;31,2394721;33,7397460;35,8623501;37,3664158;38,5352246;39,8140266;44,2617613;46,3272038
Dominica;DMA;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,6665124;0,8048523;0,9428762;1,1645172;1,7557721;11,3129475;17,8327620;34,7535139;61,0114621;75,7200687;104,0121032;129,4074882;132,3020558;143,1977437;153,5408334;158,4533473;158,6633376;135,9745997;106,5084834;110,3533983;111,9429183;106,8562419;108,4675882;109,3856751;103,6294691;85,8573165;
Denmark;DNK;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,1404495;0,3141873;0,5975029;0,9004870;1,1252168;1,5118979;1,9796504;2,4112522;2,8810657;3,4108553;4,0781425;6,8849523;9,6570639;15,7064607;25,0492769;27,3623551;36,4427989;49,4108485;62,9801401;73,8733662;83,2497536;88,3392586;95,4081793;100,2371829;106,7845773;115,1153288;119,1583628;123,6540732;115,6722360;128,6435512;130,2054648;124,9897251;126,7151649;124,6830460;122,3972320;124,4641018;125,1362568;124,9761468;124,4957422;125,7822877;126,5493320
Dominican Republic;DOM;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;;;;0,0444101;0,0770087;0,0968045;0,1367991;0,2717527;0,7113184;1,0302517;1,7373090;2,5281431;5,0459533;8,2595502;14,6507803;19,3358666;23,4523398;28,0219774;39,5349779;49,6076654;58,6336760;75,7169209;89,4461074;90,9677360;88,5603081;89,0669036;90,5815084;80,7570816;84,5415052;82,7172159;82,3605339;83,0209660;82,2294066;81,7260145;87,5648618;90,3914133
Algeria;DZA;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0018418;0,0182942;0,0178740;0,0174780;0,0048251;0,0164724;0,0403662;0,0590310;0,0601510;0,2372629;0,2794510;0,3205027;1,4237101;4,5137642;15,0181054;41,4524487;62,8021647;81,1054040;78,1943623;92,9929242;91,4208236;97,4616144;100,7169538;103,9905106;111,7079111;109,3176407;116,6140394;111,4475314;112,4675177;106,3696091;104,8421780;106,4235366;109,1653573
East Asia & Pacific (excluding high income);EAP;Mobile cellular subscriptions (per 100 people);IT.CEL.SETS.P2;0,0000000;;;;;0,0000000;;;;;0,0000000;;;;;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0000000;0,0001202;0,0001384;0,0010728;0,0019746;0,0036528;0,0064180;0,0114992;0,0218986;0,0432305;0,0922252;0,1845356;0,3864815;0,6780443;1,1277702;1,7470389;3,0101308;5,7621004;9,8280164;14,1783893;18,6223372;23,7209629;28,3203236;33,9907473;42,8008360;52,6462164;60,9282573;70,2080800;80,1755610;88,9548671;95,9201669;100,9769410;101,5125148;107,8796163;114,2974000;120,3884925;126,8544476;124,1832945;125,2662090;126,8149206
